chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
3R	CG42793	-	-	CG42793	CG42793	TSS13739	3R:15179772-15180606	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Me18S-A1374	-	-	snoRNA:Me18S-A1374	snoRNA:Me18S-A1374	TSS14435	3R:15411917-15411985	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34138	-	-	CG34138	CG34138	TSS5624	3R:15460670-15461601	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31220	-	-	CG31220	CG31220	TSS16892	3R:15474208-15476308	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34286	-	-	CG34286	CG34286	TSS6315	3R:15541082-15541649	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG11447	-	-	CG11447	CG11447	TSS4070	3R:15687338-15688322	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42508	-	-	CG42508	CG42508	TSS15271	3R:15740117-15741131	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG4465	-	-	CG4465	CG4465	TSS13755	3R:15741589-15743554	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31210	-	-	CG31210	CG31210	TSS8599	3R:15840510-15843034	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Rh3	-	-	Rh3	Rh3	TSS9400	3R:15906771-15908172	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Gr92a	-	-	Gr92a	Gr92a	TSS9481	3R:15946781-15947999	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CR42836	-	-	CR42836	CR42836	TSS2241	3R:15964868-15965643	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34139	-	-	CG34139	CG34139	TSS14787	3R:16030530-16071195	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG4367	-	-	CG4367	CG4367	TSS13457	3R:16129799-16130676	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir92a	-	-	Ir92a	Ir92a	TSS9737	3R:16164988-16169624	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34118	-	-	CG34118	CG34118	TSS213,TSS7495	3R:16225971-16310273	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG4335	-	-	CG4335	CG4335	TSS10275	3R:16232336-16233568	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG10881	-	-	CG10881	CG10881	TSS4029	3R:16233986-16234959	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	att-ORFB	-	-	att-ORFB	att-ORFB	TSS12063	3R:16378355-16380131	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Psi18S-301	-	-	snoRNA:Psi18S-301	snoRNA:Psi18S-301	TSS8860	3R:16400627-16400765	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15923	-	-	CG15923	CG15923	TSS8384	3R:16436972-16442619	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Cpr92F	-	-	Cpr92F	Cpr92F	TSS14785	3R:16495292-16498538	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31205	-	-	CG31205	CG31205	TSS11234	3R:16557352-16558326	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31199	-	-	CG31199	CG31199	TSS3476	3R:16568521-16569591	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Pros28.1A	-	-	Pros28.1A	Pros28.1A	TSS7954	3R:16573850-16574796	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17272	-	-	CG17272	CG17272	TSS9501	3R:16649027-16649951	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15696	-	-	CG15696	CG15696	TSS12875	3R:16672832-16673372	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TotB	-	-	TotB	TotB	TSS6557	3R:16699671-16700259	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TotZ	-	-	TotZ	TotZ	TSS10831	3R:16703457-16704164	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TotX	-	-	TotX	TotX	TSS9477	3R:16730637-16731240	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG12278	-	-	CG12278	CG12278	TSS5093	3R:16869814-16870627	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31189	-	-	CG31189	CG31189	TSS7943	3R:16870619-16871533	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31207	-	-	CG31207	CG31207	TSS1332	3R:16871753-16872749	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7056	-	-	CG7056	CG7056	TSS11239	3R:16902634-16906405	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG3337	-	-	CG3337	CG3337	TSS4293	3R:17048536-17049306	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	SIFR	-	-	SIFR	SIFR	TSS5846	3R:17102385-17119720	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17298	-	-	CG17298	CG17298	TSS7863	3R:17108918-17109772	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	bap	-	-	bap	bap	TSS10764	3R:17214604-17216171	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6475	-	-	CG6475	CG6475	TSS12869	3R:17223587-17227539	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7907	-	-	CG7907	CG7907	TSS10250,TSS4588	3R:17229456-17232412	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CheB93a	-	-	CheB93a	CheB93a	TSS6145	3R:17233173-17233905	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CheB93b	-	-	CheB93b	CheB93b	TSS17770	3R:17234848-17235582	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	lbl	-	-	lbl	lbl	TSS11032,TSS951	3R:17235700-17259845	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	lbe	-	-	lbe	lbe	TSS10063	3R:17267313-17272042	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	C15	-	-	C15	C15	TSS17993	3R:17325976-17338054	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG15499	-	-	CG15499	CG15499	TSS11639	3R:17357219-17357889	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	mir-11	-	-	mir-11	mir-11	TSS2553	3R:17448225-17448246	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42870	-	-	CG42870	CG42870	TSS16786	3R:17562706-17563052	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	burs	-	-	burs	burs	TSS13387	3R:17595272-17595916	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Gr93b	-	-	Gr93b	Gr93b	TSS9544	3R:17668242-17669487	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Cby	-	-	Cby	Cby	TSS7146	3R:17693724-17694492	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6569	-	-	CG6569	CG6569	TSS4062,TSS4860	3R:17691891-17693825	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31174	-	-	CG31174	CG31174	TSS16345	3R:17694402-17695236	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG33092	-	-	CG33092	CG33092	TSS4719	3R:17703657-17706418	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	fit	-	-	fit	fit	TSS13438	3R:17709645-17710176	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	dnd	-	-	dnd	dnd	TSS10048	3R:17711397-17713073	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13407	-	-	CG13407	CG13407	TSS4697	3R:17929135-17931312	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir94a	-	-	Ir94a	Ir94a	TSS9180	3R:17939148-17940936	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir94b	-	-	Ir94b	Ir94b	TSS9891	3R:17941192-17942848	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir94c	-	-	Ir94c	Ir94c	TSS1980	3R:17943361-17945907	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34377	-	-	CG34377	CG34377	TSS14775	3R:18137664-18144439	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13858	-	-	CG13858	CG13858	TSS8997	3R:18144466-18144676	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7080	-	-	CG7080	CG7080	TSS9503	3R:18155022-18156268	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG33721	-	-	CG33721	CG33721	TSS6451	3R:18156790-18157523	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13862	-	-	CG13862	CG13862	TSS10584	3R:18157712-18158219	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5391	-	-	CG5391	CG5391	TSS898	3R:18158809-18159872	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5388	-	-	CG5388	CG5388	TSS7583	3R:18162754-18166029	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5386	-	-	CG5386	CG5386	TSS2799	3R:18167011-18167936	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7077	-	-	CG7077	CG7077	TSS16088	3R:18177964-18181986	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7071	-	-	CG7071	CG7071	TSS3263	3R:18188695-18190306	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5379	-	-	CG5379	CG5379	TSS1866	3R:18212210-18214194	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13857	-	-	CG13857	CG13857	TSS708	3R:18217910-18219826	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13855	-	-	CG13855	CG13855	TSS17229	3R:18231700-18234379	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5376	-	-	CG5376	CG5376	TSS7898	3R:18313752-18314677	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	oa2	-	-	oa2	oa2	TSS5907	3R:18322938-18343051	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5278	-	-	CG5278	CG5278	TSS2258	3R:18384582-18388293	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	btn	-	-	btn	btn	TSS6898	3R:18411870-18412347	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ccap	-	-	Ccap	Ccap	TSS1160	3R:18526303-18527806	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13842	-	-	CG13842	CG13842	TSS14264	3R:18530072-18532912	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Takl2	-	-	Takl2	Takl2	TSS2457	3R:18558077-18559573	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31139	-	-	CG31139	CG31139	TSS18051	3R:18573454-18574778	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG7031	-	-	CG7031	CG7031	TSS13621	3R:18630012-18632211	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13840	-	-	CG13840	CG13840	TSS3510	3R:18640204-18641951	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG4704	-	-	CG4704	CG4704	TSS2529	3R:18669913-18671034	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17244	-	-	CG17244	CG17244	TSS15319	3R:18802992-18803613	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Or94a	-	-	Or94a	Or94a	TSS12265	3R:18813002-18814225	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Or94b	-	-	Or94b	Or94b	TSS8261	3R:18815016-18816290	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13833	-	-	CG13833	CG13833	TSS3229	3R:18859005-18861285	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13837	-	-	CG13837	CG13837	TSS13596	3R:18869711-18870383	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13829	-	-	CG13829	CG13829	TSS15668	3R:18986198-18987060	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir	-	-	Ir	Ir	TSS14473,TSS3131,TSS4601,TSS660	3R:18999594-19011364	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir94d	-	-	Ir94d	Ir94d	TSS816	3R:19228529-19230861	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir94e	-	-	Ir94e	Ir94e	TSS2810	3R:19231230-19233124	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir94f	-	-	Ir94f	Ir94f	TSS8648	3R:19307586-19309263	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ir94h	-	-	Ir94h	Ir94h	TSS5228	3R:19313222-19314902	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34289	-	-	CG34289	CG34289	TSS17794,TSS8708	3R:19332630-19334851	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG10164	-	-	CG10164	CG10164	TSS1303	3R:19380044-19382495	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG16723	-	-	CG16723	CG16723	TSS17777	3R:19419346-19421995	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG10183	-	-	CG10183	CG10183	TSS1204	3R:19422282-19424756	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG10301	-	-	CG10301	CG10301	TSS8868	3R:19535879-19536981	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG10300	-	-	CG10300	CG10300	TSS15494	3R:19537250-19539035	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	nau	-	-	nau	nau	TSS13147	3R:19538535-19544079	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG10365	-	-	CG10365	CG10365	TSS15808,TSS8324,TSS9922	3R:19549085-19557227	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Hmgcr	-	-	Hmgcr	Hmgcr	TSS10736,TSS14053,TSS9732	3R:19559045-19576868	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG33111	-	-	CG33111	CG33111	TSS11972,TSS7824	3R:19627421-19644954	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snRNA:U1:95Cb	-	-	snRNA:U1:95Cb	snRNA:U1:95Cb	TSS8951	3R:19653591-19653755	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snRNA:U1:95Ca	-	-	snRNA:U1:95Ca	snRNA:U1:95Ca	TSS11997	3R:19685188-19685352	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31142	-	-	CG31142	CG31142	TSS10694	3R:19754950-19755710	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6000	-	-	CG6000	CG6000	TSS4767,TSS6858	3R:19880139-19880822	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6129	-	-	CG6129	CG6129	TSS14680	3R:19939316-19953915	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13609	-	-	CG13609	CG13609	TSS17945	3R:20052507-20054260	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34290	-	-	CG34290	CG34290	TSS9879	3R:20114274-20115540	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CR42873	-	-	CR42873	CR42873	TSS11652	3R:20118084-20119092	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5715	-	-	CG5715	CG5715	TSS920	3R:20119087-20121107	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6432	-	-	CG6432	CG6432	TSS5737	3R:20162643-20165919	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17784	-	-	CG17784	CG17784	TSS5161	3R:20189802-20190702	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13613	-	-	CG13613	CG13613	TSS10526	3R:20191275-20192071	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42811	-	-	CG42811	CG42811	TSS7123	3R:20192248-20192942	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG18669	-	-	CG18669	CG18669	TSS3119	3R:20193081-20193886	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG33341	-	-	CG33341	CG33341	TSS2122	3R:20194079-20195141	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13614	-	-	CG13614	CG13614	TSS9576	3R:20195289-20196453	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17782	-	-	CG17782	CG17782	TSS11503	3R:20196471-20198484	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17781	-	-	CG17781	CG17781	TSS12901,TSS5324	3R:20199175-20210752	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	HDC15381	-	-	HDC15381	HDC15381	TSS6802	3R:20202586-20203427	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5768	-	-	CG5768	CG5768	TSS12290	3R:20211824-20216089	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13615	-	-	CG13615	CG13615	TSS10007	3R:20216313-20217449	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13616	-	-	CG13616	CG13616	TSS9767	3R:20218631-20219502	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	nAcRalpha-96Aa	-	-	nAcRalpha-96Aa	nAcRalpha-96Aa	TSS8928	3R:20226947-20282651	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snRNA:U6:96Aa	-	-	snRNA:U6:96Aa	snRNA:U6:96Aa	TSS8717	3R:20381809-20381916	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snRNA:U6:96Ab	-	-	snRNA:U6:96Ab	snRNA:U6:96Ab	TSS5147	3R:20382413-20382520	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snRNA:U6:96Ac	-	-	snRNA:U6:96Ac	snRNA:U6:96Ac	TSS10682	3R:20382936-20383043	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Syx18	-	-	Syx18	Syx18	TSS4623	3R:20449515-20451302	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42720	-	-	CG42720	CG42720	TSS7793	3R:20496085-20496370	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	snoRNA:Me18S-C1280	-	-	snoRNA:Me18S-C1280	snoRNA:Me18S-C1280	TSS9260	3R:20549547-20549642	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13634	-	-	CG13634	CG13634	TSS8332	3R:20614071-20615858	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Ets96B	-	-	Ets96B	Ets96B	TSS5651,TSS7171	3R:20617464-20623678	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6980	-	-	CG6980	CG6980	TSS6544	3R:20633332-20634403	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13636	-	-	CG13636	CG13636	TSS13762,TSS7086	3R:20659675-20666217	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG33658	-	-	CG33658	CG33658	TSS5327	3R:20666230-20666885	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13641	-	-	CG13641	CG13641	TSS12510	3R:20689815-20690502	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31121	-	-	CG31121	CG31121	TSS13358,TSS4608	3R:20707179-20720327	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG11820	-	-	CG11820	CG11820	TSS5149	3R:20891525-20892440	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	fd96Ca	-	-	fd96Ca	fd96Ca	TSS15922	3R:20909273-20910392	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	fd96Cb	-	-	fd96Cb	fd96Cb	TSS5221	3R:20920830-20921655	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	danr	-	-	danr	danr	TSS2945	3R:20963798-20965625	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG13653	-	-	CG13653	CG13653	TSS5314	3R:21021281-21022057	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	to	-	-	to	to	TSS16671	3R:21065901-21067175	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31099	-	-	CG31099	CG31099	TSS4118	3R:21135150-21136665	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42488	-	-	CG42488	CG42488	TSS12072	3R:21308887-21309254	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	mir-92a	-	-	mir-92a	mir-92a	TSS68	3R:21472281-21472303	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	mir-92b	-	-	mir-92b	mir-92b	TSS13613	3R:21477178-21477200	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG17197	-	-	CG17197	CG17197	TSS6198	3R:21599438-21601091	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG4956	-	-	CG4956	CG4956	TSS16435	3R:21602989-21604027	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG4960	-	-	CG4960	CG4960	TSS10811	3R:21612236-21612944	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Sfp96F	-	-	Sfp96F	Sfp96F	TSS4869	3R:21655819-21655950	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	alpha4GT2	-	-	alpha4GT2	alpha4GT2	TSS2685	3R:21657970-21668287	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5890	-	-	CG5890	CG5890	TSS12085	3R:21692821-21695514	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14546	-	-	CG14546	CG14546	TSS14547	3R:21746763-21748219	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG34024	-	-	CG34024	CG34024	TSS11094	3R:21755213-21757738	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	boss	-	-	boss	boss	TSS1484	3R:21787715-21792670	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	HLHmdelta	-	-	HLHmdelta	HLHmdelta	TSS6354	3R:21823342-21824358	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	m1	-	-	m1	m1	TSS11165	3R:21840445-21841174	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	m2	-	-	m2	m2	TSS16511	3R:21842235-21843192	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	m4	-	-	m4	m4	TSS13900	3R:21849547-21850280	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	HLHm5	-	-	HLHm5	HLHm5	TSS15265	3R:21854575-21855457	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG14551	-	-	CG14551	CG14551	TSS982	3R:21886989-21888733	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31323	-	-	CG31323	CG31323	TSS14540	3R:21996570-22013029	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG31086	-	-	CG31086	CG31086	TSS15492	3R:22011359-22012097	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG6154	-	-	CG6154	CG6154	TSS2695,TSS6871	3R:22088383-22102772	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG42765	-	-	CG42765	CG42765	TSS15001	3R:22150220-22150997	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CG5432	-	-	CG5432	CG5432	TSS12161	3R:22239809-22241111	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	CR31084	-	-	CR31084	CR31084	TSS13297	3R:22251075-22254130	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	Pdf	-	-	Pdf	Pdf	TSS4712	3R:22281183-22281863	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlM	-	-	TwdlM	TwdlM	TSS363	3R:22444844-22445953	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlP	-	-	TwdlP	TwdlP	TSS16228	3R:22446329-22447082	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlB	-	-	TwdlB	TwdlB	TSS475	3R:22448172-22449270	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlL	-	-	TwdlL	TwdlL	TSS140	3R:22450301-22451374	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlO	-	-	TwdlO	TwdlO	TSS14682	3R:22451729-22452419	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlK	-	-	TwdlK	TwdlK	TSS3867	3R:22453685-22454429	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlJ	-	-	TwdlJ	TwdlJ	TSS16020	3R:22455677-22456502	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlN	-	-	TwdlN	TwdlN	TSS6730	3R:22457594-22458680	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
3R	TwdlH	-	-	TwdlH	TwdlH	TSS2909	3R:22459455-22460437	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
