chr	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	FPKM_2	FPKM_ave	log2(FPKM_ave)
X	CG13359	-	-	CG13359	CG13359	TSS1459	X:695700-697503	-	-	42,40	37,51	47,28	OK	53,49	47,94	5,58
X	CG13358	-	-	CG13358	CG13358	TSS2618	X:697738-698954	-	-	0,22	0,00	0,66	OK	0,21	0,21	-2,22
X	Sec22	-	-	Sec22	Sec22	TSS14178	X:700104-702235	-	-	17,66	14,56	20,76	OK	12,79	15,23	3,93
X	CG42248	-	-	CG42248	CG42248	TSS1824,TSS6845	X:702249-778497	-	-	2,29	1,72	2,86	OK	2,57	2,43	1,28
X	CG14635	-	-	CG14635	CG14635	TSS4898	X:738869-739229	-	-	57,34	38,96	75,73	OK	31,78	44,56	5,48
X	CG3713	-	-	CG3713	CG3713	TSS5895	X:740672-741201	-	-	32,67	22,19	43,14	OK	38,00	35,33	5,14
X	CG14634	-	-	CG14634	CG14634	TSS14074	X:756640-757234	-	-	14,98	8,28	21,68	OK	10,56	12,77	3,67
X	CG11664	-	-	CG11664	CG11664	TSS13053	X:769764-770529	-	-	2,00	0,21	3,78	OK	0,00	1,00	0,00
X	CG14632	-	-	CG14632	CG14632	TSS13093	X:785379-802854	-	-	0,27	0,00	1,15	OK	0,52	0,40	-1,34
X	CG11663	-	-	CG11663	CG11663	TSS10546	X:788514-789240	-	-	154,39	136,98	171,79	OK	155,20	154,79	7,27
X	CG3711	-	-	CG3711	CG3711	TSS7781	X:817199-821596	-	-	8,60	7,09	10,11	OK	9,54	9,07	3,18
X	MED22	-	-	MED22	MED22	TSS15282	X:822169-822893	-	-	0,00	0,00	0,00	OK	27,30	13,65	3,77
X	CG3708	-	-	CG3708	CG3708	TSS3125	X:822824-824886	-	-	49,96	44,80	55,11	OK	43,92	46,94	5,55
X	CG3706	-	-	CG3706	CG3706	TSS6604	X:824963-826704	-	-	0,24	0,00	0,66	OK	0,11	0,18	-2,50
X	CG32815	-	-	CG32815	CG32815	TSS12490	X:826498-828792	-	-	0,69	0,09	1,29	OK	0,74	0,72	-0,48
X	TRAM	-	-	TRAM	TRAM	TSS14242,TSS15994,TSS190	X:829264-831855	-	-	10,83	8,50	13,15	OK	8,65	9,74	3,28
X	CG3704	-	-	CG3704	CG3704	TSS1064	X:833201-834834	-	-	3,48	2,11	4,85	OK	2,49	2,98	1,58
X	mus81	-	-	mus81	mus81	TSS15736	X:835089-837262	-	-	1,24	0,46	2,02	OK	2,51	1,87	0,90
X	CG3703	-	-	CG3703	CG3703	TSS6100	X:836498-839805	-	-	1,03	0,41	1,65	OK	1,38	1,21	0,27
X	CG3699	-	-	CG3699	CG3699	TSS14903	X:840685-841517	-	-	3,87	1,63	6,11	OK	2,40	3,14	1,65
X	CG3690	-	-	CG3690	CG3690	TSS15085	X:843322-845915	-	-	6,75	4,61	8,88	OK	3,56	5,15	2,36
X	CG18823	-	-	CG18823	CG18823	TSS2307	X:884614-884935	-	-	17,95	6,36	29,55	OK	6,77	12,36	3,63
X	TfIIA-S-2	-	-	TfIIA-S-2	TfIIA-S-2	TSS6144	X:905133-905676	-	-	29,46	18,52	40,40	OK	21,85	25,65	4,68
X	CG14631	-	-	CG14631	CG14631	TSS14109	X:906067-906657	-	-	48,58	38,41	58,75	OK	51,74	50,16	5,65
X	su(w[a])	-	-	su(w[a])	su(w[a])	TSS13187,TSS3454	X:907366-940075	-	-	11,71	10,07	13,34	OK	11,80	11,75	3,56
X	CG11638	-	-	CG11638	CG11638	TSS3202	X:908016-920736	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG32814	-	-	CG32814	CG32814	TSS5036	X:914906-920733	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG3021	-	-	CG3021	CG3021	TSS14763	X:920866-922323	-	-	21,87	17,86	25,88	OK	23,28	22,57	4,50
X	CDC45L	-	-	CDC45L	CDC45L	TSS10963	X:922323-924606	-	-	7,27	5,43	9,10	OK	5,44	6,35	2,67
X	CG33082	-	-	CG33082	CG33082	TSS8587	X:924875-925645	-	-	0,73	0,00	2,00	OK	2,04	1,39	0,47
X	CG14630	-	-	CG14630	CG14630	TSS7690	X:925537-927198	-	-	0,79	0,00	1,60	OK	1,47	1,13	0,17
X	CG42259	-	-	CG42259	CG42259	TSS4671	X:940256-941040	-	-	1,05	0,00	2,55	OK	0,00	0,53	-0,92
X	CG14629	-	-	CG14629	CG14629	TSS15540	X:945569-946661	-	-	4,88	2,80	6,96	OK	2,93	3,90	1,96
4	bt	-	-	bt	bt	TSS5401	4:745029-796707	-	-	4,06	3,65	4,47	OK	5,29	4,67	2,22
X	CG14628	-	-	CG14628	CG14628	TSS10615	X:1039676-1040167	-	-	41,84	29,70	53,98	OK	50,56	46,20	5,53
X	sdk	-	-	sdk	sdk	TSS3221	X:580872-643529	-	-	4,61	3,89	5,33	OK	4,32	4,46	2,16
X	CG13362	-	-	CG13362	CG13362	TSS3231	X:643273-645330	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG3655	-	-	CG3655	CG3655	TSS3618,TSS6236	X:967930-1028547	-	-	2,18	1,43	2,92	OK	1,65	1,91	0,94
X	CG34320	-	-	CG34320	CG34320	TSS16716	X:1057652-1058065	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11384	-	-	CG11384	CG11384	TSS3768	X:1067907-1070055	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11378	-	-	CG11378	CG11378	TSS4747	X:1065461-1066775	-	-	10,66	7,70	13,62	OK	12,93	11,80	3,56
X	eIF4E-7	-	-	eIF4E-7	eIF4E-7	TSS15267	X:1052659-1056423	-	-	155,48	145,71	165,25	OK	162,41	158,94	7,31
X	CG11379	-	-	CG11379	CG11379	TSS16690	X:1074197-1074980	-	-	187,06	167,86	206,25	OK	210,95	199,00	7,64
X	CG14627	-	-	CG14627	CG14627	TSS16280	X:1075719-1077382	-	-	0,81	0,00	1,61	OK	0,38	0,59	-0,75
X	CG14626	-	-	CG14626	CG14626	TSS10118	X:1078814-1082623	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11380	-	-	CG11380	CG11380	TSS6005	X:1085443-1090705	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11381	-	-	CG11381	CG11381	TSS11770	X:1097811-1099468	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14624	-	-	CG14624	CG14624	TSS5	X:1100801-1101494	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11382	-	-	CG11382	CG11382	TSS5713	X:1104129-1105746	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG11398	-	-	CG11398	CG11398	TSS110	X:1107552-1109221	-	-	1,06	0,19	1,92	OK	0,66	0,86	-0,22
X	CG14625	-	-	CG14625	CG14625	TSS13955	X:1093650-1096954	-	-	0,55	0,10	0,99	OK	0,26	0,40	-1,32
X	CG11403	-	-	CG11403	CG11403	TSS17238	X:1130905-1133925	-	-	1,03	0,48	1,59	OK	1,31	1,17	0,23
X	CG32812	-	-	CG32812	CG32812	TSS7443	X:1181322-1182978	-	-	26,27	22,09	30,45	OK	22,92	24,59	4,62
X	A3-3	-	-	A3-3	A3-3	TSS2129	X:1136772-1168682	-	-	0,84	0,46	1,21	OK	0,90	0,87	-0,20
X	fs(1)N	-	-	fs(1)N	fs(1)N	TSS7925	X:1216557-1223487	-	-	18,88	17,25	20,52	OK	20,44	19,66	4,30
X	CG11409	-	-	CG11409	CG11409	TSS17925	X:1223546-1227729	-	-	0,19	0,00	0,37	OK	0,26	0,22	-2,15
X	CG11412	-	-	CG11412	CG11412	TSS8434	X:1236117-1238803	-	-	10,56	8,58	12,54	OK	10,89	10,73	3,42
X	CG11418	-	-	CG11418	CG11418	TSS17122,TSS8976	X:1238904-1243390	-	-	10,77	8,60	12,95	OK	12,31	11,54	3,53
X	Tsp2A	-	-	Tsp2A	Tsp2A	TSS3728,TSS9910	X:1240583-1242176	-	-	0,70	0,00	2,07	OK	1,72	1,21	0,27
X	CG12773	-	-	CG12773	CG12773	TSS10053	X:1243919-1248009	-	-	6,12	4,83	7,40	OK	5,42	5,77	2,53
X	CG11417	-	-	CG11417	CG11417	TSS109	X:1248075-1250513	-	-	2,99	2,09	3,89	OK	2,97	2,98	1,58
X	png	-	-	png	png	TSS10957	X:1250520-1251646	-	-	1,67	0,49	2,85	OK	0,20	0,93	-0,10
X	CG14770	-	-	CG14770	CG14770	TSS15525	X:1263310-1264209	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	DAAM	-	-	DAAM	DAAM	TSS12276,TSS1657,TSS5914,TSS638	X:1183745-1216427	-	-	8,39	7,20	9,57	OK	8,06	8,22	3,04
X	CG32811	-	-	CG32811	CG32811	TSS1369	X:1192018-1192420	-	-	39,73	25,98	53,49	OK	54,56	47,15	5,56
X	CG3056	-	-	CG3056	CG3056	TSS16120	X:1264580-1268717	-	-	8,72	7,18	10,26	OK	8,42	8,57	3,10
X	SNF1A	-	-	SNF1A	SNF1A	TSS12512	X:1269579-1272890	-	-	17,25	14,72	19,78	OK	21,01	19,13	4,26
X	CG3719	-	-	CG3719	CG3719	TSS5963	X:1272740-1274509	-	-	8,85	5,77	11,92	OK	0,00	4,42	2,15
X	CG11448	-	-	CG11448	CG11448	TSS17986	X:1287097-1291371	-	-	7,26	5,91	8,60	OK	6,42	6,84	2,77
X	CG3638	-	-	CG3638	CG3638	TSS14604,TSS9176	X:1111115-1130666	-	-	6,71	5,73	7,68	OK	6,64	6,68	2,74
X	Gr2a	-	-	Gr2a	Gr2a	TSS9295	X:1346735-1348137	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14785	-	-	CG14785	CG14785	TSS11776	X:1349247-1351087	-	-	110,56	102,40	118,71	OK	117,23	113,90	6,83
X	CG14786	-	-	CG14786	CG14786	TSS17933	X:1351207-1354591	-	-	2,46	1,63	3,30	OK	3,47	2,97	1,57
X	CG14787	-	-	CG14787	CG14787	TSS13601	X:1354839-1355700	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	ns3	-	-	ns3	ns3	TSS13443	X:1356012-1358245	-	-	3,01	1,89	4,12	OK	2,24	2,62	1,39
X	O-fut2	-	-	O-fut2	O-fut2	TSS6239	X:1358395-1360465	-	-	3,28	2,04	4,52	OK	3,30	3,29	1,72
X	CG14777	-	-	CG14777	CG14777	TSS13977,TSS7048	X:1360785-1362725	-	-	2,33	0,21	4,44	OK	0,34	1,34	0,42
X	CG14778	-	-	CG14778	CG14778	TSS7048	X:1361525-1364647	-	-	0,79	0,00	2,18	OK	0,37	0,58	-0,78
X	CG32808	-	-	CG32808	CG32808	TSS11735	X:1362762-1363679	-	-	0,62	0,00	1,49	OK	0,58	0,60	-0,74
X	CG32813	-	-	CG32813	CG32813	TSS13339,TSS16283,TSS2085,TSS6595	X:1274948-1286884	-	-	1,85	1,17	2,53	OK	2,89	2,37	1,24
X	CG14780	-	-	CG14780	CG14780	TSS12065	X:1366557-1367760	-	-	0,44	0,00	1,06	OK	0,62	0,53	-0,93
X	pck	-	-	pck	pck	TSS16447,TSS3880,TSS7884	X:1364698-1366350	-	-	20,20	15,36	25,04	OK	15,09	17,65	4,14
X	mei-38	-	-	mei-38	mei-38	TSS14306	X:1371126-1372515	-	-	4,23	2,60	5,87	OK	4,42	4,33	2,11
X	Rab27	-	-	Rab27	Rab27	TSS15900	X:1367916-1370963	-	-	0,73	0,00	1,65	OK	1,43	1,08	0,11
X	CG14782	-	-	CG14782	CG14782	TSS15634	X:1372584-1375455	-	-	36,47	32,50	40,43	OK	32,18	34,32	5,10
X	sta	-	-	sta	sta	TSS11491,TSS12172	X:1375829-1377446	-	-	134,52	121,78	147,25	OK	130,19	132,35	7,05
X	snoRNA:M	-	-	snoRNA:M	snoRNA:M	TSS16800	X:1376524-1376623	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	snoRNA:Me28S-G980	-	-	snoRNA:Me28S-G980	snoRNA:Me28S-G980	TSS15541	X:1376591-1376662	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14795	-	-	CG14795	CG14795	TSS4436	X:1406259-1406832	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG32810	-	-	CG32810	CG32810	TSS9000	X:1407091-1411653	-	-	6,79	5,41	8,18	OK	9,20	8,00	3,00
X	Nmdar2	-	-	Nmdar2	Nmdar2	TSS15587,TSS15588,TSS1661,TSS17700,TSS18010	X:1380258-1401842	-	-	0,21	0,00	0,59	OK	0,12	0,16	-2,62
X	dor	-	-	dor	dor	TSS120	X:1559087-1562487	-	-	3,12	2,16	4,09	OK	3,09	3,11	1,64
X	CG3740	-	-	CG3740	CG3740	TSS12192	X:1562032-1563312	-	-	15,17	11,16	19,18	OK	9,17	12,17	3,61
X	hfw	-	-	hfw	hfw	TSS17522	X:1563625-1567144	-	-	6,88	5,27	8,49	OK	7,63	7,26	2,86
X	CG32809	-	-	CG32809	CG32809	TSS9874	X:1569112-1586580	-	-	1,18	0,70	1,66	OK	1,35	1,27	0,34
X	CG14797	-	-	CG14797	CG14797	TSS13866	X:1577777-1578489	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	b6	-	-	b6	b6	TSS3187	X:1580658-1584220	-	-	0,83	0,24	1,42	OK	0,49	0,66	-0,60
X	CG14798	-	-	CG14798	CG14798	TSS9090	X:1586868-1587876	-	-	0,96	0,00	2,24	OK	0,00	0,48	-1,06
X	a6	-	-	a6	a6	TSS14303	X:1587647-1589922	-	-	2,53	1,47	3,59	OK	4,49	3,51	1,81
X	CG3795	-	-	CG3795	CG3795	TSS12405	X:1602970-1604196	-	-	42,52	36,18	48,86	OK	44,92	43,72	5,45
X	Scgdelta	-	-	Scgdelta	Scgdelta	TSS13348,TSS13529,TSS5643	X:1639908-1648096	-	-	0,23	0,00	0,79	OK	0,22	0,22	-2,16
X	Adar	-	-	Adar	Adar	TSS8742	X:1667782-1678034	-	-	4,89	3,44	6,35	OK	6,31	5,60	2,49
X	CG32806	-	-	CG32806	CG32806	TSS14244	X:1683622-1684449	-	-	124,13	107,77	140,49	OK	130,44	127,29	6,99
X	CG14810	-	-	CG14810	CG14810	TSS3248	X:1713527-1714374	-	-	20,54	14,15	26,92	OK	16,80	18,67	4,22
X	CG14811	-	-	CG14811	CG14811	TSS15679	X:1715532-1716183	-	-	6,17	2,18	10,15	OK	6,98	6,57	2,72
X	CG14801	-	-	CG14801	CG14801	TSS14952,TSS3315,TSS4399,TSS5588,TSS6763	X:1719692-1746966	-	-	165,85	157,68	174,03	OK	179,08	172,47	7,43
X	CG14812	-	-	CG14812	CG14812	TSS16666	X:1752003-1752984	-	-	8,03	4,34	11,72	OK	4,74	6,38	2,67
X	deltaCOP	-	-	deltaCOP	deltaCOP	TSS771	X:1753173-1755825	-	-	24,81	21,28	28,33	OK	22,85	23,83	4,57
X	Mur2B	-	-	Mur2B	Mur2B	TSS6278	X:1417932-1512188	-	-	0,99	0,57	1,41	OK	1,21	1,10	0,14
X	snmRNA:400	-	-	snmRNA:400	snmRNA:400	TSS11116	X:1452381-1452433	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	br	-	-	br	br	TSS15328,TSS16817,TSS17335,TSS5005,TSS6483,TSS9975	X:1469164-1553962	-	-	2,14	1,40	2,88	OK	2,37	2,25	1,17
X	CG14814	-	-	CG14814	CG14814	TSS12118	X:1756167-1759868	-	-	14,70	12,81	16,60	OK	13,62	14,16	3,82
X	Pgam5	-	-	Pgam5	Pgam5	TSS13400	X:1766434-1767570	-	-	7,14	4,61	9,68	OK	10,02	8,58	3,10
X	Vps26	-	-	Vps26	Vps26	TSS796	X:1767895-1770514	-	-	23,21	20,44	25,97	OK	21,61	22,41	4,49
X	CG14817	-	-	CG14817	CG14817	TSS5876	X:1770737-1771231	-	-	13,39	6,23	20,54	OK	10,98	12,18	3,61
X	CG14805	-	-	CG14805	CG14805	TSS625	X:1771351-1773114	-	-	2,88	1,65	4,11	OK	4,22	3,55	1,83
X	CG14818	-	-	CG14818	CG14818	TSS11784	X:1773043-1773615	-	-	29,84	20,95	38,73	OK	26,17	28,00	4,81
X	MED18	-	-	MED18	MED18	TSS15911	X:1759941-1760920	-	-	29,33	22,17	36,48	OK	30,46	29,89	4,90
X	CG14803	-	-	CG14803	CG14803	TSS4506	X:1762820-1766384	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14815	-	-	CG14815	CG14815	TSS14546,TSS17288	X:1760864-1763094	-	-	28,44	24,76	32,13	OK	28,05	28,25	4,82
X	mRpL16	-	-	mRpL16	mRpL16	TSS6568	X:1784331-1785313	-	-	19,94	14,61	25,26	OK	25,68	22,81	4,51
X	arm	-	-	arm	arm	TSS13655,TSS13837,TSS14766	X:1785433-1794673	-	-	34,78	31,45	38,11	OK	36,55	35,66	5,16
X	CG32803	-	-	CG32803	CG32803	TSS17265,TSS8342	X:1794720-1795971	-	-	31,08	23,40	38,76	OK	28,28	29,68	4,89
X	CG32801	-	-	CG32801	CG32801	TSS9668	X:1796184-1796820	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14806	-	-	CG14806	CG14806	TSS14150	X:1774329-1775467	-	-	14,99	10,79	19,19	OK	13,29	14,14	3,82
X	trr	-	-	trr	trr	TSS5441	X:1775339-1783808	-	-	3,27	2,68	3,87	OK	4,44	3,86	1,95
X	CG3573	-	-	CG3573	CG3573	TSS5696	X:1817037-1821555	-	-	14,84	12,99	16,70	OK	13,32	14,08	3,82
X	CG11596	-	-	CG11596	CG11596	TSS2280,TSS3956,TSS8066	X:1821712-1824552	-	-	5,92	4,08	7,75	OK	8,41	7,16	2,84
X	CG3857	-	-	CG3857	CG3857	TSS478	X:1831730-1834040	-	-	3,82	2,50	5,14	OK	4,21	4,01	2,01
X	CG3587	-	-	CG3587	CG3587	TSS6149	X:1834268-1835574	-	-	29,86	24,88	34,84	OK	33,01	31,44	4,97
X	CG3600	-	-	CG3600	CG3600	TSS2804	X:1836775-1888227	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	Edem1	-	-	Edem1	Edem1	TSS1310,TSS14314,TSS17581	X:1797736-1802860	-	-	11,36	9,58	13,13	OK	10,44	10,90	3,45
X	eIF2B-epsilon	-	-	eIF2B-epsilon	eIF2B-epsilon	TSS2564	X:1814198-1816917	-	-	5,40	3,90	6,89	OK	7,01	6,20	2,63
X	mip130	-	-	mip130	mip130	TSS11403	X:1802245-1814351	-	-	3,09	2,26	3,91	OK	3,90	3,50	1,81
X	CG17766	-	-	CG17766	CG17766	TSS1764	X:1802956-1810207	-	-	4,48	3,66	5,29	OK	5,69	5,08	2,35
X	CG4406	-	-	CG4406	CG4406	TSS7759	X:1901936-1903376	-	-	22,90	18,47	27,32	OK	25,22	24,06	4,59
X	futsch	-	-	futsch	futsch	TSS4409,TSS9377	X:1307910-1345416	-	-	0,24	0,13	0,35	OK	0,45	0,35	-1,53
X	CG42527	-	-	CG42527	CG42527	TSS2509	X:1891619-1898128	-	-	0,20	0,05	0,35	OK	0,13	0,17	-2,60
X	CG4325	-	-	CG4325	CG4325	TSS12976	X:1937076-1937851	-	-	1,04	0,00	2,50	OK	1,46	1,25	0,32
X	moody	-	-	moody	moody	TSS11473,TSS7716	X:1938324-1943620	-	-	8,98	7,27	10,70	OK	7,68	8,33	3,06
X	Actn	-	-	Actn	Actn	TSS10585,TSS12327,TSS9021	X:1919148-1936344	-	-	6,51	5,18	7,85	OK	7,61	7,06	2,82
X	usp	-	-	usp	usp	TSS746	X:1932830-1935343	-	-	3,09	2,04	4,15	OK	2,31	2,70	1,44
X	CG4313	-	-	CG4313	CG4313	TSS13727	X:1946649-1949447	-	-	1,16	0,39	1,94	OK	0,87	1,02	0,03
X	CG4290	-	-	CG4290	CG4290	TSS11959	X:1949342-1955948	-	-	0,84	0,45	1,22	OK	0,95	0,89	-0,16
X	CG14054	-	-	CG14054	CG14054	TSS10298	X:1959305-1960392	-	-	18,41	13,34	23,49	OK	23,25	20,83	4,38
X	CG4281	-	-	CG4281	CG4281	TSS9974	X:1956345-1959169	-	-	8,10	6,45	9,75	OK	8,32	8,21	3,04
X	CG4025	-	-	CG4025	CG4025	TSS3289	X:1971014-1972488	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG16903	-	-	CG16903	CG16903	TSS5365	X:1972370-1974416	-	-	23,98	20,45	27,50	OK	27,50	25,74	4,69
X	Unc-76	-	-	Unc-76	Unc-76	TSS10899	X:1974644-1987129	-	-	7,84	6,30	9,38	OK	8,93	8,38	3,07
X	CG4199	-	-	CG4199	CG4199	TSS14159,TSS14490,TSS4146,TSS4559,TSS515,TSS7330,TSS8654	X:1960467-1967511	-	-	25,80	22,43	29,17	OK	22,19	23,99	4,58
X	CG4045	-	-	CG4045	CG4045	TSS4759	X:1968827-1969933	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG4061	-	-	CG4061	CG4061	TSS10345	X:1966445-1968923	-	-	10,08	7,78	12,38	OK	10,88	10,48	3,39
X	CG4194	-	-	CG4194	CG4194	TSS7791	X:1962626-1963721	-	-	0,00	0,00	0,00	OK	0,24	0,12	-3,05
X	east	-	-	east	east	TSS13758,TSS17608	X:1906344-1916904	-	-	9,01	8,03	9,99	OK	9,84	9,43	3,24
X	csw	-	-	csw	csw	TSS11174,TSS3272,TSS934	X:1988268-2007698	-	-	7,99	6,62	9,35	OK	9,37	8,68	3,12
X	snoRNA:Me18S-C1024	-	-	snoRNA:Me18S-C1024	snoRNA:Me18S-C1024	TSS13009	X:1995959-1996058	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	ph-d	-	-	ph-d	ph-d	TSS16303,TSS8163	X:2010898-2017164	-	-	1,16	0,71	1,62	OK	1,17	1,17	0,22
X	Pgd	-	-	Pgd	Pgd	TSS2595	X:2039168-2042599	-	-	20,11	16,84	23,38	OK	18,05	19,08	4,25
X	bcn92	-	-	bcn92	bcn92	TSS2417	X:2042479-2043633	-	-	26,81	20,37	33,26	OK	23,86	25,34	4,66
X	CG3835	-	-	CG3835	CG3835	TSS11463,TSS13827,TSS6795	X:2035520-2038972	-	-	3,49	2,21	4,77	OK	2,28	2,88	1,53
X	Cyp4d1	-	-	Cyp4d1	Cyp4d1	TSS12061,TSS12334	X:2053174-2056160	-	-	0,41	0,00	1,05	OK	0,90	0,65	-0,61
X	CG3630	-	-	CG3630	CG3630	TSS2922	X:2060847-2066314	-	-	1,42	0,60	2,24	OK	1,12	1,27	0,34
X	CG3621	-	-	CG3621	CG3621	TSS10364	X:2066560-2067170	-	-	52,40	40,19	64,61	OK	39,40	45,90	5,52
X	Cyp4d14	-	-	Cyp4d14	Cyp4d14	TSS15607	X:2067447-2069346	-	-	0,18	0,00	0,54	OK	0,68	0,43	-1,22
X	Cyp4d2	-	-	Cyp4d2	Cyp4d2	TSS18040	X:2070923-2072761	-	-	6,18	4,08	8,28	OK	4,50	5,34	2,42
X	Cyp4ae1	-	-	Cyp4ae1	Cyp4ae1	TSS14625	X:2072916-2075034	-	-	2,76	1,49	4,03	OK	1,77	2,26	1,18
X	pn	-	-	pn	pn	TSS1493	X:2075126-2076972	-	-	12,82	9,85	15,80	OK	12,77	12,80	3,68
X	Nmd3	-	-	Nmd3	Nmd3	TSS12232	X:2076850-2078683	-	-	4,32	2,74	5,89	OK	3,40	3,86	1,95
X	CG17776	-	-	CG17776	CG17776	TSS4717	X:2078972-2079295	-	-	26,47	11,79	41,16	OK	11,54	19,01	4,25
X	CG17777	-	-	CG17777	CG17777	TSS6960	X:2080887-2081501	-	-	6,03	0,64	11,43	OK	9,10	7,57	2,92
X	CG3457	-	-	CG3457	CG3457	TSS15777	X:2081854-2082748	-	-	0,25	0,00	0,75	OK	0,00	0,12	-3,01
X	CG14053	-	-	CG14053	CG14053	TSS15533	X:2085977-2087092	-	-	88,80	78,82	98,79	OK	85,69	87,25	6,45
X	ph-p	-	-	ph-p	ph-p	TSS10320,TSS4535	X:2020242-2030888	-	-	0,56	0,26	0,85	OK	0,85	0,70	-0,51
X	msta	-	-	msta	msta	TSS12774,TSS2298	X:2099882-2107808	-	-	0,32	0,00	0,94	OK	0,45	0,39	-1,37
X	Mct1	-	-	Mct1	Mct1	TSS9771	X:2088615-2099406	-	-	0,66	0,19	1,12	OK	0,93	0,79	-0,34
X	CG18031	-	-	CG18031	CG18031	TSS17829	X:2095851-2097837	-	-	0,49	0,00	1,05	OK	0,31	0,40	-1,33
X	CG14052	-	-	CG14052	CG14052	TSS4276	X:2117883-2118698	-	-	1,06	0,00	2,56	OK	1,00	1,03	0,04
X	Vinc	-	-	Vinc	Vinc	TSS8771	X:2108318-2116492	-	-	6,74	5,57	7,91	OK	6,14	6,44	2,69
X	fs(1)K10	-	-	fs(1)K10	fs(1)K10	TSS7092	X:2136136-2140079	-	-	7,60	6,01	9,20	OK	10,11	8,86	3,15
X	Or2a	-	-	Or2a	Or2a	TSS16565	X:2140263-2141609	-	-	0,00	0,00	0,00	OK	0,23	0,11	-3,13
X	crn	-	-	crn	crn	TSS11041	X:2141609-2144014	-	-	2,86	1,87	3,84	OK	3,75	3,30	1,72
X	wapl	-	-	wapl	wapl	TSS11640,TSS12605	X:2044134-2053016	-	-	5,55	4,71	6,39	OK	5,87	5,71	2,51
X	CG3191	-	-	CG3191	CG3191	TSS2936	X:2144171-2146017	-	-	5,59	3,58	7,60	OK	5,38	5,48	2,46
X	CG3091	-	-	CG3091	CG3091	TSS12633	X:2146364-2148163	-	-	4,62	2,56	6,68	OK	5,60	5,11	2,35
X	l(1)G0144	-	-	l(1)G0144	l(1)G0144	TSS11211	X:2154235-2156560	-	-	6,03	4,25	7,81	OK	4,43	5,23	2,39
X	CG3078	-	-	CG3078	CG3078	TSS5196	X:2148431-2153896	-	-	0,06	0,00	0,18	OK	0,00	0,03	-5,04
X	CG3071	-	-	CG3071	CG3071	TSS5126	X:2156872-2158858	-	-	2,60	1,43	3,76	OK	1,21	1,90	0,93
X	CG2924	-	-	CG2924	CG2924	TSS9414,TSS9812	X:2159023-2164789	-	-	8,75	6,88	10,62	OK	6,78	7,77	2,96
X	CG34333	-	-	CG34333	CG34333	TSS16128	X:2170005-2171743	-	-	0,45	0,00	1,08	OK	0,64	0,55	-0,87
X	CG2865	-	-	CG2865	CG2865	TSS14247	X:2175544-2186779	-	-	48,71	42,87	54,55	OK	53,03	50,87	5,67
X	CG2918	-	-	CG2918	CG2918	TSS6638,TSS7111	X:2165317-2169111	-	-	29,69	26,61	32,76	OK	27,05	28,37	4,83
X	CG34052	-	-	CG34052	CG34052	TSS11100	X:2215886-2216297	-	-	0,00	0,00	0,00	OK	0,00	0,00	Ошибка:512
X	CG14050	-	-	CG14050	CG14050	TSS2035	X:2218858-2219723	-	-	0,34	0,00	1,03	OK	0,00	0,17	-2,54
X	CG33218	-	-	CG33218	CG33218	TSS9980	X:2224191-2224859	-	-	235,87	210,10	261,64	OK	265,40	250,64	7,97
X	CG2854	-	-	CG2854	CG2854	TSS16065	X:2221160-2222974	-	-	92,47	85,16	99,78	OK	89,04	90,76	6,50
X	Ilp6	-	-	Ilp6	Ilp6	TSS11247,TSS4752,TSS883	X:2225525-2227719	-	-	6,51	2,76	10,26	OK	7,36	6,94	2,79
